search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
4,14,0,0,5,97661.29930684311,488306.4965342155,2,48,1,deal_hunter,low,push_coupon,0.9149
14,24,4,2,2,140254.33979684694,280508.6795936939,2,28,1,high_intent_buyer,medium,bundle_related_products,0.99
7,20,2,0,2,129959.86480370804,259919.72960741608,1,25,2,high_intent_buyer,medium,bundle_related_products,0.99
4,12,3,2,4,96456.62258532026,385826.49034128105,2,38,2,deal_hunter,low,push_coupon,0.99
5,5,0,2,2,143680.99667009118,287361.99334018235,0,28,1,high_intent_buyer,medium,bundle_related_products,0.9132
1,12,4,1,4,132491.04444416866,529964.1777766746,2,52,3,high_intent_buyer,medium,bundle_related_products,0.99
1,1,2,2,0,123806.00928887527,0.0,1,0,3,new_explorer,medium,recommend_entry_products,0.3095
4,7,0,0,1,60475.70330613012,60475.70330613012,1,6,3,deal_hunter,low,push_coupon,0.3819
8,10,1,0,6,128308.76025658096,769852.5615394858,2,76,2,high_intent_buyer,medium,bundle_related_products,0.9813
1,11,1,2,6,149130.19007877563,894781.1404726538,1,89,2,high_intent_buyer,medium,bundle_related_products,0.99
1,5,0,2,0,156081.02419608439,0.0,2,0,1,new_explorer,medium,recommend_entry_products,0.4368
0,10,0,0,7,97499.94791254465,682499.6353878125,2,68,1,deal_hunter,low,push_coupon,0.9255
1,5,0,2,0,93299.37750709191,0.0,2,0,1,new_explorer,low,recommend_entry_products,0.2303
7,15,3,1,2,178061.4355058733,356122.8710117466,2,35,1,high_intent_buyer,medium,bundle_related_products,0.99
7,20,4,1,1,144792.21929679773,144792.21929679773,2,14,1,high_intent_buyer,medium,bundle_related_products,0.99
4,11,0,2,0,130989.9880095013,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.9677
3,15,2,0,2,111888.09173713674,223776.18347427348,0,22,2,high_intent_buyer,medium,bundle_related_products,0.99
6,10,3,0,6,48498.33891127915,290990.03346767486,0,29,1,deal_hunter,low,push_coupon,0.99
2,14,4,0,4,125084.21613579782,500336.8645431913,1,50,3,high_intent_buyer,medium,bundle_related_products,0.99
14,26,0,0,3,118991.89680131574,356975.69040394726,0,35,1,high_intent_buyer,medium,bundle_related_products,0.99
0,4,3,0,7,145035.76642107172,1015250.364947502,1,101,3,high_intent_buyer,medium,bundle_related_products,0.99
1,2,4,1,2,58357.16076974119,116714.32153948238,2,11,2,deal_hunter,low,push_coupon,0.6669
0,4,2,0,7,114709.02148532009,802963.1503972406,1,80,1,high_intent_buyer,medium,bundle_related_products,0.973
7,8,1,1,4,138648.03939362915,554592.1575745166,1,55,3,high_intent_buyer,medium,bundle_related_products,0.99
11,18,4,1,6,54406.74063748297,326440.44382489787,1,32,2,deal_hunter,low,push_coupon,0.99
11,15,4,0,4,167099.95454996842,668399.8181998737,2,66,3,high_intent_buyer,medium,bundle_related_products,0.99
14,21,2,0,4,195957.14033226532,783828.5613290613,1,78,1,high_intent_buyer,medium,bundle_related_products,0.99
5,8,4,1,1,143667.2365014972,143667.2365014972,0,14,3,high_intent_buyer,medium,bundle_related_products,0.923
1,2,0,2,6,167787.36267368423,1006724.1760421053,0,100,3,high_intent_buyer,medium,bundle_related_products,0.99
13,23,0,0,0,121278.93073313241,0.0,2,0,1,high_intent_buyer,medium,bundle_related_products,0.99
11,11,4,2,5,74014.05364941878,370070.2682470939,1,37,1,deal_hunter,low,push_coupon,0.957
13,23,0,2,0,140056.66029770207,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.9455
6,16,3,1,7,141179.0924009645,988253.6468067515,0,98,1,high_intent_buyer,medium,bundle_related_products,0.9149
10,18,1,1,6,106742.6994876093,640456.1969256557,1,64,2,high_intent_buyer,medium,bundle_related_products,0.99
6,18,2,2,4,106617.91864623499,426471.67458493996,1,42,3,high_intent_buyer,medium,bundle_related_products,0.99
2,11,1,2,6,137279.54611242062,823677.2766745237,1,82,1,high_intent_buyer,medium,bundle_related_products,0.9576
9,20,0,0,2,109362.37358245926,218724.74716491852,2,21,3,high_intent_buyer,medium,bundle_related_products,0.8995
8,18,1,0,3,68916.64164320071,206749.92492960213,1,20,1,deal_hunter,low,push_coupon,0.99
11,24,4,1,4,97650.51183823076,390602.047352923,0,39,2,deal_hunter,low,push_coupon,0.99
10,16,4,2,0,111577.99797447864,0.0,2,0,1,high_intent_buyer,medium,bundle_related_products,0.9627
5,9,0,2,1,154013.67817692037,154013.67817692037,0,15,2,high_intent_buyer,medium,bundle_related_products,0.8759
13,27,1,1,7,74334.02174425714,520338.1522098,0,52,1,deal_hunter,low,push_coupon,0.9881
5,5,4,2,3,112721.42857799177,338164.2857339753,2,33,3,high_intent_buyer,medium,bundle_related_products,0.99
8,9,4,1,7,128292.43092761263,898047.0164932885,2,89,1,high_intent_buyer,medium,bundle_related_products,0.9833
0,14,4,2,7,137135.2219887314,959946.5539211199,2,95,2,high_intent_buyer,medium,bundle_related_products,0.9405
9,12,3,2,5,108716.87428321253,543584.3714160626,1,54,2,high_intent_buyer,medium,bundle_related_products,0.99
10,21,4,1,6,103947.38539869864,623684.3123921918,2,62,1,high_intent_buyer,medium,bundle_related_products,0.99
8,22,3,2,0,122687.78302105304,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.99
6,16,2,2,0,62502.07597445367,0.0,2,0,1,high_intent_buyer,low,bundle_related_products,0.99
4,16,1,0,0,98917.35120536387,0.0,0,0,3,high_intent_buyer,low,bundle_related_products,0.8746
3,8,0,1,4,139858.4276829155,559433.710731662,2,55,2,high_intent_buyer,medium,bundle_related_products,0.8982
4,17,2,0,7,137525.0722005687,962675.505403981,2,96,3,high_intent_buyer,medium,bundle_related_products,0.9536
12,15,3,1,4,126351.41352511791,505405.65410047164,1,50,3,high_intent_buyer,medium,bundle_related_products,0.9167
7,7,0,2,7,126523.21245909783,885662.4872136848,1,88,1,high_intent_buyer,medium,bundle_related_products,0.99
5,9,0,2,4,123213.15090028415,492852.6036011366,0,49,2,high_intent_buyer,medium,bundle_related_products,0.99
7,12,4,0,1,119932.49266487527,119932.49266487527,1,11,1,high_intent_buyer,medium,bundle_related_products,0.9775
14,20,0,1,2,97140.25428519028,194280.50857038057,1,19,2,deal_hunter,low,push_coupon,0.99
3,10,0,1,6,103557.81200265531,621346.8720159319,2,62,2,high_intent_buyer,medium,bundle_related_products,0.99
10,24,0,0,2,150260.05067864517,300520.10135729035,2,30,1,high_intent_buyer,medium,bundle_related_products,0.9616
12,21,3,2,0,130763.88251718762,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.9833
9,13,1,1,0,171203.0292125692,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.9289
1,15,1,0,5,120329.48677747203,601647.4338873602,1,60,2,high_intent_buyer,medium,bundle_related_products,0.99
12,17,2,0,4,113542.66630271536,454170.6652108614,2,45,3,high_intent_buyer,medium,bundle_related_products,0.99
13,14,0,2,3,65985.63924797458,197956.91774392375,0,19,2,deal_hunter,low,push_coupon,0.99
1,11,0,1,0,108857.46791753794,0.0,2,0,2,high_intent_buyer,medium,bundle_related_products,0.5933
3,5,1,1,0,127340.4577646205,0.0,1,0,2,new_explorer,medium,recommend_entry_products,0.4163
13,24,3,2,0,93901.27580938594,0.0,2,0,3,high_intent_buyer,low,bundle_related_products,0.9308
7,8,1,1,7,134407.234575353,940850.6420274711,2,94,2,high_intent_buyer,medium,bundle_related_products,0.9874
6,18,3,1,3,118633.25619736378,355899.76859209134,1,35,1,high_intent_buyer,medium,bundle_related_products,0.99
1,3,2,1,6,134993.64312887395,809961.8587732437,0,80,1,high_intent_buyer,medium,bundle_related_products,0.99
5,9,4,2,6,57449.15109960367,344694.906597622,0,34,3,deal_hunter,low,push_coupon,0.9886
1,5,0,1,2,163050.18533966804,326100.3706793361,0,32,2,high_intent_buyer,medium,bundle_related_products,0.5695
12,25,4,1,7,159844.6986268739,1118912.8903881172,1,111,1,high_intent_buyer,medium,bundle_related_products,0.9769
8,21,4,1,1,133185.48432874287,133185.48432874287,1,13,2,high_intent_buyer,medium,bundle_related_products,0.99
5,5,1,2,1,139198.08497402375,139198.08497402375,1,13,2,high_intent_buyer,medium,bundle_related_products,0.7599
12,25,2,1,5,95525.20056046703,477626.00280233513,1,47,1,deal_hunter,low,push_coupon,0.9786
6,15,1,0,6,90266.81053237949,541600.8631942769,2,54,3,deal_hunter,low,push_coupon,0.9065
12,23,4,1,2,149830.51404372955,299661.0280874591,2,29,3,high_intent_buyer,medium,bundle_related_products,0.9484
13,18,3,2,6,138725.52817408598,832353.1690445158,0,83,3,high_intent_buyer,medium,bundle_related_products,0.99
1,15,0,1,1,71754.42566365376,71754.42566365376,2,7,1,deal_hunter,low,push_coupon,0.9077
6,19,4,0,3,62586.60795513222,187759.82386539667,1,18,1,deal_hunter,low,push_coupon,0.9835
11,14,1,2,5,126141.2005806159,630706.0029030795,1,63,2,high_intent_buyer,medium,bundle_related_products,0.99
3,5,2,1,6,114105.04738805677,684630.2843283407,1,68,1,high_intent_buyer,medium,bundle_related_products,0.99
11,19,1,1,2,101910.6506229899,203821.3012459798,1,20,1,high_intent_buyer,medium,bundle_related_products,0.99
5,12,2,0,4,119772.98110106548,479091.9244042619,0,47,2,high_intent_buyer,medium,bundle_related_products,0.99
11,23,3,2,0,99507.24595244476,0.0,1,0,2,high_intent_buyer,low,bundle_related_products,0.9771
12,16,0,0,4,115346.0060645822,461384.0242583288,2,46,3,high_intent_buyer,medium,bundle_related_products,0.99
5,8,3,2,1,122704.70483002719,122704.70483002719,0,12,1,high_intent_buyer,medium,bundle_related_products,0.9162
14,19,1,0,7,154206.28436810206,1079443.9905767145,1,107,3,high_intent_buyer,medium,bundle_related_products,0.99
2,4,4,2,4,113581.40568417565,454325.6227367026,0,45,3,high_intent_buyer,medium,bundle_related_products,0.99
13,25,3,2,4,117362.80537892356,469451.2215156942,2,46,3,high_intent_buyer,medium,bundle_related_products,0.94
8,18,0,1,4,169210.62281694933,676842.4912677973,2,67,2,high_intent_buyer,medium,bundle_related_products,0.9594
2,10,3,2,7,88278.39766010162,617948.7836207113,0,61,1,deal_hunter,low,push_coupon,0.99
12,14,0,2,7,119378.80907681299,835651.6635376909,0,83,2,high_intent_buyer,medium,bundle_related_products,0.9831
14,20,0,1,4,114601.79736350082,458407.1894540033,2,45,3,high_intent_buyer,medium,bundle_related_products,0.99
3,8,3,1,3,77135.53697321165,231406.61091963496,0,23,3,deal_hunter,low,push_coupon,0.9622
11,15,0,0,3,111858.70521204827,335576.1156361448,2,33,1,high_intent_buyer,medium,bundle_related_products,0.99
10,14,0,1,0,106068.58823413655,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.953
6,17,0,0,4,166973.38593609762,667893.5437443905,0,66,2,high_intent_buyer,medium,bundle_related_products,0.99
14,15,1,2,4,113352.11490005691,453408.45960022765,0,45,3,high_intent_buyer,medium,bundle_related_products,0.99
5,12,3,0,1,124235.0705649792,124235.0705649792,2,12,2,high_intent_buyer,medium,bundle_related_products,0.8567
14,14,4,0,0,81615.09612258305,0.0,2,0,1,high_intent_buyer,low,bundle_related_products,0.99
1,9,4,1,6,161974.0914508826,971844.5487052957,1,97,3,high_intent_buyer,medium,bundle_related_products,0.99
7,17,2,1,3,94140.52934059875,282421.58802179625,1,28,2,deal_hunter,low,push_coupon,0.99
1,9,1,0,0,155584.27506356494,0.0,1,0,2,category_browser,medium,reengage_catalog,0.3424
1,11,0,2,6,129067.74655456384,774406.479327383,2,77,1,high_intent_buyer,medium,bundle_related_products,0.9378
11,14,4,0,0,117756.93235305816,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.895
9,18,2,1,0,124857.58101855204,0.0,0,0,2,high_intent_buyer,medium,bundle_related_products,0.99
1,12,0,0,5,158697.89095854724,793489.4547927362,0,79,1,high_intent_buyer,medium,bundle_related_products,0.99
11,21,1,2,5,92855.77490356733,464278.87451783667,1,46,2,deal_hunter,low,push_coupon,0.99
5,13,4,2,0,84911.69992563518,0.0,0,0,3,high_intent_buyer,low,bundle_related_products,0.99
12,24,0,1,4,107916.51176681281,431666.04706725123,1,43,2,high_intent_buyer,medium,bundle_related_products,0.99
10,21,3,1,7,161762.12762922765,1132334.8934045935,1,113,1,high_intent_buyer,medium,bundle_related_products,0.99
6,14,3,0,2,150585.3275299389,301170.6550598778,0,30,2,high_intent_buyer,medium,bundle_related_products,0.99
10,21,0,2,1,114996.72797994042,114996.72797994042,0,11,3,high_intent_buyer,medium,bundle_related_products,0.99
3,13,2,0,3,71427.84539645506,214283.53618936517,0,21,2,deal_hunter,low,push_coupon,0.9762
4,15,2,0,3,139162.78145027932,417488.344350838,2,41,1,high_intent_buyer,medium,bundle_related_products,0.9759
10,20,3,0,7,71491.21799505161,500438.5259653613,2,50,3,deal_hunter,low,push_coupon,0.99
11,11,2,0,1,99178.70028427074,99178.70028427074,1,9,3,deal_hunter,low,push_coupon,0.8363
1,4,4,1,4,149031.76160338422,596127.0464135369,1,59,3,high_intent_buyer,medium,bundle_related_products,0.9817
10,15,3,2,5,107173.06906223626,535865.3453111813,1,53,2,high_intent_buyer,medium,bundle_related_products,0.99
9,9,0,2,3,89673.93246431048,269021.7973929314,1,26,3,deal_hunter,low,push_coupon,0.99
3,14,1,1,4,151979.32889229403,607917.3155691761,1,60,1,high_intent_buyer,medium,bundle_related_products,0.99
1,12,3,1,4,102699.04533217494,410796.18132869975,1,41,1,high_intent_buyer,medium,bundle_related_products,0.99
12,18,1,1,6,96426.1119185168,578556.6715111008,1,57,2,deal_hunter,low,push_coupon,0.9001
14,20,0,2,0,136809.87534696772,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.99
7,10,1,1,0,112211.57905962676,0.0,2,0,1,high_intent_buyer,medium,bundle_related_products,0.7992
12,18,3,1,2,123261.0645844023,246522.1291688046,2,24,3,high_intent_buyer,medium,bundle_related_products,0.9686
9,22,2,0,0,78718.70005280557,0.0,2,0,1,high_intent_buyer,low,bundle_related_products,0.99
1,5,0,1,2,120216.2118112911,240432.4236225822,1,24,1,high_intent_buyer,medium,bundle_related_products,0.5739
2,4,0,0,4,142586.16501446642,570344.6600578657,1,57,2,category_browser,medium,reengage_catalog,0.6593
4,7,2,0,3,89063.93794681245,267191.81384043733,2,26,3,deal_hunter,low,push_coupon,0.9084
1,3,0,2,7,177734.8811103772,1244144.1677726405,1,124,2,high_intent_buyer,medium,bundle_related_products,0.9313
8,22,3,0,3,149114.93942591193,447344.8182777358,2,44,3,high_intent_buyer,medium,bundle_related_products,0.99
9,17,2,0,3,136629.90013897172,409889.7004169151,0,40,1,high_intent_buyer,medium,bundle_related_products,0.99
6,20,2,1,5,152881.92699171542,764409.6349585771,1,76,2,high_intent_buyer,medium,bundle_related_products,0.966
0,6,4,1,4,88642.11655804577,354568.4662321831,2,35,1,deal_hunter,low,push_coupon,0.9235
7,15,0,2,0,115346.09131402799,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.9798
3,6,4,2,0,95343.2468537088,0.0,2,0,3,high_intent_buyer,low,bundle_related_products,0.8859
8,8,4,0,0,93306.29021108407,0.0,2,0,1,high_intent_buyer,low,bundle_related_products,0.8644
8,11,3,1,4,211785.9368699047,847143.7474796188,1,84,3,high_intent_buyer,medium,bundle_related_products,0.9294
7,15,2,0,7,121937.68970829665,853563.8279580765,1,85,3,high_intent_buyer,medium,bundle_related_products,0.8723
10,21,2,2,2,87791.528125873,175583.056251746,2,17,1,deal_hunter,low,push_coupon,0.99
9,9,0,2,6,103884.18617959745,623305.1170775847,0,62,3,high_intent_buyer,medium,bundle_related_products,0.9452
2,11,1,2,3,146813.9623780637,440441.8871341911,1,44,3,high_intent_buyer,medium,bundle_related_products,0.9574
0,14,3,2,7,135345.41105757575,947417.8774030303,0,94,1,high_intent_buyer,medium,bundle_related_products,0.8907
2,9,4,2,4,95473.24805010104,381892.9922004042,2,38,1,deal_hunter,low,push_coupon,0.99
7,7,1,0,5,100104.78748089705,500523.93740448524,2,50,2,high_intent_buyer,medium,bundle_related_products,0.99
14,27,0,2,4,122358.53008595362,489434.1203438145,2,48,2,high_intent_buyer,medium,bundle_related_products,0.99
5,9,4,0,1,150636.668676574,150636.668676574,1,15,1,high_intent_buyer,medium,bundle_related_products,0.924
7,9,3,0,1,154277.67668370344,154277.67668370344,2,15,2,high_intent_buyer,medium,bundle_related_products,0.7778
6,18,0,1,5,176637.71914588398,883188.59572942,2,88,2,high_intent_buyer,medium,bundle_related_products,0.95
13,15,3,2,2,178337.93376780686,356675.8675356137,2,35,2,high_intent_buyer,medium,bundle_related_products,0.977
2,2,3,0,3,98340.16380789864,295020.49142369593,0,29,3,deal_hunter,low,push_coupon,0.6735
2,5,3,1,6,99712.59907909154,598275.5944745492,0,59,1,deal_hunter,low,push_coupon,0.9809
13,21,4,1,0,110650.8169815084,0.0,1,0,1,high_intent_buyer,medium,bundle_related_products,0.99
3,15,4,2,0,151691.5675809265,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.99
7,10,1,2,0,107962.35182040528,0.0,0,0,2,high_intent_buyer,medium,bundle_related_products,0.8738
8,16,0,0,0,120733.4616575936,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.9164
4,17,2,2,3,132674.0227271168,398022.06818135036,2,39,3,high_intent_buyer,medium,bundle_related_products,0.99
10,21,4,0,0,142645.8567742213,0.0,1,0,1,high_intent_buyer,medium,bundle_related_products,0.9516
5,10,1,2,4,89456.47165443943,357825.88661775773,1,35,1,deal_hunter,low,push_coupon,0.9863
4,10,0,1,2,178528.30448060075,357056.6089612015,0,35,2,high_intent_buyer,medium,bundle_related_products,0.9402
9,14,2,2,3,120849.80235248823,362549.4070574647,0,36,2,high_intent_buyer,medium,bundle_related_products,0.99
3,5,4,0,5,180942.0049433551,904710.0247167755,2,90,1,high_intent_buyer,medium,bundle_related_products,0.99
4,6,2,1,7,102479.12000333976,717353.8400233784,1,71,3,high_intent_buyer,medium,bundle_related_products,0.99
11,17,2,1,5,79662.92441638785,398314.62208193925,0,39,2,deal_hunter,low,push_coupon,0.9843
4,13,3,2,6,117308.07690265145,703848.4614159086,0,70,2,high_intent_buyer,medium,bundle_related_products,0.9412
1,13,3,0,6,80359.07785064192,482154.4671038515,2,48,2,deal_hunter,low,push_coupon,0.99
6,15,0,0,6,126659.48333028813,759956.8999817288,0,75,1,high_intent_buyer,medium,bundle_related_products,0.99
8,20,2,0,1,118228.73348084834,118228.73348084834,0,11,2,high_intent_buyer,medium,bundle_related_products,0.9459
1,7,4,1,5,189930.7401467421,949653.7007337104,0,94,1,high_intent_buyer,medium,bundle_related_products,0.99
6,10,0,1,7,140630.76555353345,984415.3588747341,1,98,3,high_intent_buyer,medium,bundle_related_products,0.99
1,14,0,2,5,60789.51970774196,303947.5985387098,1,30,1,deal_hunter,low,push_coupon,0.965
9,20,1,0,1,190793.15802988835,190793.15802988835,0,19,2,high_intent_buyer,medium,bundle_related_products,0.9576
4,15,4,2,4,102998.6092406955,411994.436962782,0,41,2,high_intent_buyer,medium,bundle_related_products,0.9616
6,17,2,2,7,58658.15210985538,410607.06476898765,1,41,3,deal_hunter,low,push_coupon,0.916
1,7,4,0,2,114887.71028295053,229775.42056590106,0,22,2,high_intent_buyer,medium,bundle_related_products,0.9701
3,5,0,2,7,79252.09815423632,554764.6870796542,0,55,3,deal_hunter,low,push_coupon,0.9742
10,21,1,1,0,83114.77807921206,0.0,2,0,3,high_intent_buyer,low,bundle_related_products,0.9526
9,15,0,0,7,124173.35219284776,869213.4653499343,2,86,1,high_intent_buyer,medium,bundle_related_products,0.9431
5,15,2,1,0,116429.14480199624,0.0,1,0,1,high_intent_buyer,medium,bundle_related_products,0.945
2,13,3,2,2,108794.5800845746,217589.1601691492,1,21,1,high_intent_buyer,medium,bundle_related_products,0.9598
13,17,4,0,6,149875.76173117082,899254.5703870249,1,89,3,high_intent_buyer,medium,bundle_related_products,0.99
2,6,2,0,1,106464.73928281757,106464.73928281757,2,10,3,category_browser,medium,reengage_catalog,0.3389
1,7,1,2,4,110526.31541534983,442105.26166139933,0,44,1,high_intent_buyer,medium,bundle_related_products,0.9051
10,17,3,1,6,125115.24558058949,750691.4734835369,0,75,3,high_intent_buyer,medium,bundle_related_products,0.99
0,5,0,0,4,182301.33977577073,729205.3591030829,0,72,1,category_browser,medium,reengage_catalog,0.6628
0,4,4,1,5,72867.06772288147,364335.33861440734,0,36,3,deal_hunter,low,push_coupon,0.9741
2,14,1,0,2,68239.3721397689,136478.7442795378,0,13,1,deal_hunter,low,push_coupon,0.965
5,17,0,1,1,86735.91075185881,86735.91075185881,0,8,1,deal_hunter,low,push_coupon,0.987
12,12,3,2,3,85147.9992319696,255443.99769590882,0,25,1,deal_hunter,low,push_coupon,0.99
14,28,0,0,5,157144.8090446955,785724.0452234774,0,78,3,high_intent_buyer,medium,bundle_related_products,0.9297
3,4,0,0,4,85986.86923740816,343947.47694963263,0,34,1,deal_hunter,low,push_coupon,0.6477
14,23,3,0,5,137739.62186557453,688698.1093278726,1,68,3,high_intent_buyer,medium,bundle_related_products,0.965
5,5,0,2,5,117878.53224826613,589392.6612413307,1,58,1,high_intent_buyer,medium,bundle_related_products,0.9324
7,16,4,2,2,81194.85421984873,162389.70843969745,2,16,1,deal_hunter,low,push_coupon,0.99
0,0,4,0,7,143385.8826231435,1003701.1783620045,2,100,1,high_intent_buyer,medium,bundle_related_products,0.8709
2,10,1,0,1,115403.07119225357,115403.07119225357,0,11,2,category_browser,medium,reengage_catalog,0.6458
7,17,1,1,6,140629.5745352704,843777.4472116224,1,84,2,high_intent_buyer,medium,bundle_related_products,0.99
1,9,0,1,7,118719.5071131757,831036.5497922299,0,83,3,high_intent_buyer,medium,bundle_related_products,0.99
12,25,3,1,4,99909.55715783391,399638.22863133566,2,39,1,deal_hunter,low,push_coupon,0.99
0,3,0,0,0,86252.11934693536,0.0,1,0,2,new_explorer,low,recommend_entry_products,0.0192
2,12,4,2,7,114322.62910294825,800258.4037206378,1,80,3,high_intent_buyer,medium,bundle_related_products,0.9665
11,14,1,1,0,127655.80055268049,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.99
12,16,2,2,0,173301.59541352862,0.0,2,0,1,high_intent_buyer,medium,bundle_related_products,0.981
2,13,4,2,5,132554.97223651153,662774.8611825577,0,66,2,high_intent_buyer,medium,bundle_related_products,0.99
5,12,0,1,1,112095.68249462894,112095.68249462894,0,11,2,high_intent_buyer,medium,bundle_related_products,0.9006
1,8,0,0,1,136400.01097849454,136400.01097849454,0,13,1,category_browser,medium,reengage_catalog,0.3535
3,8,3,0,5,93718.21607668264,468591.08038341324,2,46,3,deal_hunter,low,push_coupon,0.9768
13,24,1,0,0,151926.28466574027,0.0,0,0,2,high_intent_buyer,medium,bundle_related_products,0.99
4,16,3,2,2,67161.31786072365,134322.6357214473,1,13,2,deal_hunter,low,push_coupon,0.9775
8,14,1,2,3,131400.6989714584,394202.0969143752,0,39,3,high_intent_buyer,medium,bundle_related_products,0.99
1,2,4,0,2,140702.74245526188,281405.48491052375,1,28,1,category_browser,medium,reengage_catalog,0.6264
1,3,3,0,0,109280.84819199552,0.0,2,0,2,new_explorer,medium,recommend_entry_products,0.1943
0,3,2,0,7,84582.16980739529,592075.188651767,2,59,1,deal_hunter,low,push_coupon,0.99
2,16,4,0,4,113806.62724768382,455226.5089907353,2,45,3,high_intent_buyer,medium,bundle_related_products,0.9304
8,18,2,2,1,110813.93763085356,110813.93763085356,1,11,1,high_intent_buyer,medium,bundle_related_products,0.9396
4,18,0,1,5,134390.7159179259,671953.5795896295,0,67,1,high_intent_buyer,medium,bundle_related_products,0.99
1,2,0,0,6,118154.52961186088,708927.1776711653,1,70,1,high_intent_buyer,medium,bundle_related_products,0.8407
6,6,0,0,3,133989.8631651125,401969.5894953375,1,40,3,high_intent_buyer,medium,bundle_related_products,0.7426
10,18,2,1,1,162809.54301679408,162809.54301679408,1,16,2,high_intent_buyer,medium,bundle_related_products,0.9626
11,25,2,2,3,127652.46131603276,382957.3839480983,0,38,3,high_intent_buyer,medium,bundle_related_products,0.99
7,11,2,0,6,81059.7472757562,486358.48365453724,2,48,2,deal_hunter,low,push_coupon,0.99
0,13,0,0,0,165296.12049360946,0.0,0,0,1,category_browser,medium,reengage_catalog,0.5279
1,15,4,2,4,152919.825216086,611679.300864344,1,61,2,high_intent_buyer,medium,bundle_related_products,0.9775
4,11,0,0,5,153409.79120223896,767048.9560111949,0,76,1,high_intent_buyer,medium,bundle_related_products,0.9577
11,15,1,0,7,130108.70028180571,910760.90197264,1,91,1,high_intent_buyer,medium,bundle_related_products,0.99
12,20,3,0,6,125575.03732556746,753450.2239534048,0,75,3,high_intent_buyer,medium,bundle_related_products,0.9868
13,20,2,0,0,108888.8817101668,0.0,2,0,3,high_intent_buyer,medium,bundle_related_products,0.964
0,1,1,1,2,93703.05527450409,187406.11054900818,1,18,2,deal_hunter,low,push_coupon,0.2644
8,21,4,0,7,168357.31432402472,1178501.2002681731,1,117,3,high_intent_buyer,medium,bundle_related_products,0.9744
12,17,0,0,0,118832.12398545477,0.0,1,0,3,high_intent_buyer,medium,bundle_related_products,0.99
12,23,0,1,7,114675.67538719237,802729.7277103466,2,80,3,high_intent_buyer,medium,bundle_related_products,0.9245
0,7,0,2,0,148832.80458360648,0.0,0,0,2,high_intent_buyer,medium,bundle_related_products,0.5564
4,9,2,1,7,143058.11296489107,1001406.7907542374,1,100,1,high_intent_buyer,medium,bundle_related_products,0.9636
10,22,1,0,2,150272.99411202015,300545.9882240403,2,30,2,high_intent_buyer,medium,bundle_related_products,0.9877
1,5,3,0,4,113485.69160771059,453942.76643084234,2,45,2,high_intent_buyer,medium,bundle_related_products,0.8735
2,7,2,0,7,102510.18349007798,717571.2844305459,2,71,3,high_intent_buyer,medium,bundle_related_products,0.9799
0,2,1,1,5,124546.22387295798,622731.1193647899,1,62,2,high_intent_buyer,medium,bundle_related_products,0.8555
13,20,2,0,7,149279.69849447525,1044957.8894613268,0,104,3,high_intent_buyer,medium,bundle_related_products,0.9778
7,20,3,1,4,89731.0206723524,358924.0826894096,0,35,3,deal_hunter,low,push_coupon,0.9713
8,22,4,1,3,114774.76313336405,344324.28940009215,2,34,1,high_intent_buyer,medium,bundle_related_products,0.99
5,15,1,2,5,99900.14709365333,499500.73546826665,0,49,3,deal_hunter,low,push_coupon,0.99
13,25,0,2,0,110605.38183275158,0.0,1,0,2,high_intent_buyer,medium,bundle_related_products,0.99
12,13,2,2,3,137557.42594076568,412672.27782229707,1,41,1,high_intent_buyer,medium,bundle_related_products,0.9672
13,25,4,1,4,120569.73559920325,482278.942396813,2,48,2,high_intent_buyer,medium,bundle_related_products,0.9796
10,11,3,1,7,111558.90024282897,780912.3016998027,0,78,2,high_intent_buyer,medium,bundle_related_products,0.9679
0,7,1,1,1,71158.73358146366,71158.73358146366,0,7,3,deal_hunter,low,push_coupon,0.637
10,10,0,2,2,75952.08720393458,151904.17440786917,2,15,1,deal_hunter,low,push_coupon,0.9475
9,10,2,1,1,136179.13658828623,136179.13658828623,2,13,1,high_intent_buyer,medium,bundle_related_products,0.8485
13,26,3,2,3,95828.45500161624,287485.3650048487,2,28,1,deal_hunter,low,push_coupon,0.99
8,21,4,1,1,157795.49644061827,157795.49644061827,0,15,2,high_intent_buyer,medium,bundle_related_products,0.9856
14,18,2,0,3,52223.58367267165,156670.75101801497,0,15,1,deal_hunter,low,push_coupon,0.9702
3,14,0,0,0,81544.46256814004,0.0,0,0,3,high_intent_buyer,low,bundle_related_products,0.7356
